movie,user_review,sentiment
Pyaar Ka Punchnama 2,Tum Saab jinhone ISS movie ki Dekha hai Saab madarchod ho,negative
Pyaar Ka Punchnama 2,"LoL the majority of average rating is coming from the feminist side i assume :D Well definitely the movie will give you a burst of laughter if you're a male and we were expecting exactly the same, the movie live to the hype of the PKPN1. In beginning i wasn't expecting it to stand any where near to its prequel but i'm glad that i was wrong.Though Thakur couldn't gel up as a replacement for Chaudhary, i personally feel the boys cast should be the same... missed the bonding of Rajjo, Liquid and Chaudhary but Chouka takes that place as a nice replacement package. Its a story that revolves around women's 1. the money minded.. 2. the best friend conscious.. and 3. girl concerned with family... the movie scenes were well shot and Anshul/Gogo monologue is longer, better and epic.I will agree to the fact that First half is more fun and dominant over the second but the story ends really well Talking to their mothers;)Don't listen to any1, if u r a fan of first PKPN you will definitely enjoy this movie without any disappointment, cheers!!",positive
Taxi,"Too much hype about nothing . You will be bored to death . Panahi is critical of the Iranian government not letting him making western style movies . He has forgotten it was the Iranian government who paid the bills for his previous movies therefore he became world famous . This is the ultimate ungratefulness biting the hand that has been feeding him. He can be critical of anything he likes . However , he should be honest with the audience as well . He has made this movie basically for the western audience and forgetting his own traditional roots. During the time of the Shah there were directors who criticized the government without being selfish and did a good job like the fantastic movie ""The Cow"". He is wasting his talent in order to please foreigners . Two thumbs down .",negative
Taxi,"Going into a screening of this film, there are a couple of things an audience should know. In 2010 Jafar Panahi, was arrested for making a film against the Iranian regime. Since then he has not been allowed to make films, leave the country or participate in interviews. Taxi, however, is his third film since the ban, and even though it's filmed entirely within the confined space of a taxi, it shows us the streets of Tehran. We're out in the open, right under the nose of the Iranian government.Read More Here (https://filmcurious.wordpress.com/2015/05/02/review-taxi- 2015/#more-145)",positive
Premam,"Yes yes Nivin Pauly has acted well but more than that it was the director's vision which gave this movie its heart. The storyline is nothing new - a young carefree lad George falls in love for the first time and many times thereafter and how his outlook of the world changes with each lady love of his life. Alphonse Puthren gave a new life to the script with his impeccable cinematography and detailing. Each and every role is etched perfectly and acted with excellence. The roles played by the support actors as George's best friends tingle your heart because when their friend is heartbroken they cry with him too. After a very long time has a movie come where the emphasis is not on the family drama but on the adopted family that we get as our friends. The background score of the movie is excellent keeping up with the tempo of the movie frames. Though I felt there were a couple of unwanted scenes here and there but whole and whole it was a good entertainer. P.S.- Nivin Pauly looks stunning in that black shirt, mundu and those aviators..!! *sigh*",negative
Premam,"""What a way to refresh yourself.."" This is what came to my mind after watching this film. Being a great fan of the mastermind Alphonse Puthren and his debut film Neram, this didn't disappoint me. But it did impress me.It may not be a life-changing, mind-blowing film. But a clean romantic comedy that lies closer to reality than you think. Unintentional and situational comedy that shows up almost in every scene of the film, can clean your mind of any stress or anything of that sort that you have at the moment.The direction of the film as usual is exemplary. The edits (that too done by the director) certainly utilities the factor of directorial edited films. The film certainly lacks a story but that factor is hidden by the beautifully captured visuals thanks to the cinematographer, Anend. Screenplay is good. Production value and art was natural at it's level best as most of the places shown in the film originally exists.The film is divided into 3 acts that covers 3 stages of the life of George, a care-free living youngster - the first one covering the romantic relationship of George while studying in 12th grade is the shortest one of the film. The second covering his collage life is the longest and the most stylish\epic one among that, making it my favorite. The last act shows the life of George after his collage life, now a working class fellow. The film's main plot is based on 3 different women that George fell in love with during the 3 different stages.Simple and elegant plot which lags a bit in the last half hour is the only problem with the film that I saw.Positives :-1. Nivin Pauly himself is a great asset to the film. The film too should be a great asset to him as this film is the best work I saw from him. He has improved his weaknesses like acting out emotional scenes and dance. OMG, the wonderful dance choreographed by Sai Pallavi is amazing. And Nivin has danced it to perfection.2. All other male stars. When I say this I mainly mean none others that Krishna Sankar and Shabareesh Varma. Shabareesh does a kind of one man show which is my other favorite of the film. Being a lyricist and a singer, the actor have given all his level best performance at all areas. Vinay fort, Maniyanpilla Raju was also good. 3. All the three lead actresses were pretty good. Mostly Sai Pallavi who changed the entire course of the film with her cute performance as Malar miss smile emoticon4. Wonderful cameos. There are a lot of cameos throughout. First one being Jude Anthony as Jolly D' Cruz. Then there is Renji Panicker as David who did a stylish role with the superbly written dialogs from his own films. Finally there is the director himself as Ronnie who is a drug addict and the only or mainly the villain of the film.5. Superb stunt scenes. There is hardly 2 scenes of fights in the entire film and the main one in that being George's collage intro. I sure wished there was more of that frown emoticon6. Amazing cinematography and superb Edits.7. The best soundtrack I've ever heard along with Chandrettan Evideya and Neram.Negatives :-1. A little lag that happens the final half hour.Verdict - Premam is a surely must watch entertainer",positive
Tanu Weds Manu Returns,"Killed all the goodwill created by original Tanu weds Manu.Killed romance, killed innocence sweetness and respectful relationships. Madhavan character goes from shy handsome NRI boy to confused perverted prick running behind teenage girls. Kangana character goes from liberal revolting teenager coming to her senses eventually, to a drinking slut who has affairs with everyone from rickshaw walla to a brotherly relative. She puts her husband in mental asylum, goes on a hawas trip to find suitable match for herself while still married. Jassi turns from a gabru sardar to impotent wimp, payal from a sensible UP girl to evil housewife who hides from her husband that he is not really father of their baby.And wine and alcohol industries must have paid serious money to production house becoz they are promoting drinking like anything. Everybody is drinking in every scene of the movie. Watch out for your urges and your liver! 3 stars for datto's character and all the laughs.",negative
Tanu Weds Manu Returns,".....after you have been mentally slaughtered on an over-hyped film like Bombay Velvet the week before, TWMR is a breath of fresh air. Excellent script, great direction and wonderful performances make this a must-watch romantic-comedy.The attention to detail in character design, setup and dialects is worth mentioning. Even if you haven't watched the prequel, it stands on it's own right and leaves you with a feel good happy feel. It slightly loses it's grip somewhere close to the climax, but that aside, it's brilliant. Go and enjoy!",positive
Ocho apellidos vascos,"Utter Tosh. A highly predictable dirge of a film taking stereotypical characters (lazy but cheerful Andalusians, defensive nationalistic Basques) and then placing them in situations to which you know exactly how it is going to finish. The comedy is supposed to be slapstick and an ironic look at the two distinct areas of Spain but it quickly becomes tedious and in places offensive. It's repetitive (proud Basque father, intimidated daughter, happy go lucky Sevillian) and would be fine as a five minute sketch. Despite this being one of the highest grossing films in Spanish Cinema, many Spanish friends of mine have also commented how ""simple"" and childish the comedy is. A case of the ""Emperor's New Clothes"" as there is nothing really here. Truly truly horrible.",negative
Ocho apellidos vascos,"Excellent movie, really humorous when you can understand Spain and very good acting ! Bravo!",positive
Chinese Puzzle,"The threequel to 'Pot Luck' and 'Russian Dolls', 'Chinese Puzzle' picks up the story of French writer Xavier (Romain Duris, engaging as ever). He's now married to Briton Wendy (Kelly Reilly), with whom he has two children. His Belgian lesbian chum Isabelle (Cécile De France) is obsessing about having children and Xavier agrees, against Wendy's wishes, to provide the sperm with which Isabelle will be artificially inseminated (who said romance was dead?) Meanwhile, Wendy meets an American and sets up home with him in New York, taking her and Xavier's children with her. Distraught at losing contact with the children, Xavier relocates to New York himself. But will he ever find lasting love?There are many things casually presented as acceptable here which some may take issue with (eg the self-indulgent, artificial creation of children in a time of over-population; visa-convenient marriages). But this film is so feel-good that even a grouch like me sat grinning - or laughing out loud - for much of it. Returning players Duris, De France and Audrey Tautou slip on their former roles with ease; Reilly's acting I found a bit too soap operaish. Of the new characters, Jason Kravits, as Duris' sleazy lawyer, does a fine comic turn. The film is pure entertainment - in fact, if it weren't for Xavier and Wendy's annoyingly precocious, wise-beyond-his-years son, it would be near perfect. But this is still another splendid chapter in Cédric Klapisch's romcom saga.",negative
Chinese Puzzle,"I haven't seen the two previous movies by the same director and actors preceding this one, but all by itself I loved this one. It is funny, witty, interesting and unusual. I understand the previous two movies portrayed the lives of characters at an earlier age. Now they are around 40 years of age, they are in NYC and they have different set of problems. I participated in a Q&A with the director at the end of the movie and I understand what he is trying to portray is a generation of people who are more mobile, who aren't afraid of mixing with different cultures, live in different countries, deal with the challenges presented by this new country. Movie has a very very positive, upbeat look at things. And it is very refreshing to have this positive outlook considering how many movies feeds of drama and difficulties almost to a degree, which makes them unrealistic. Life is not so bad and things don't go that bad in real life. You might get lucky at things. This movie has a positive, realistic look at life. I could easily relate to it. Loved it, highly recommend it. Especially if you want to laugh a bit and feel good about life. And there is nothing wrong with that.",positive
Bharat,Good Movie. Not a salman fan but REALLY GOOD ONETIMER,negative
Bharat,Movie is entertaining. Direction and acting keep you engage in movie each single minute.,positive
The D Train,"Dan Landsman has never been the cool guy, but that's about to change, if he can convince Oliver Lawless, the most popular guy from his high school who's now the face of a national Banana Boat ad campaign, to show up with him to their class reunion. A man on a mission, Dan travels from Pittsburgh to LA and spins a web of lies to recruit Lawless. But he gets more than he bargains for as the unpredictable Lawless proceeds to take over his home, career, and entire life........Jack Black has had one of the strangest careers in Hollywood for a once A-list star. The School Of Rock, in my opinion, was very mundane, but it rocketed him into the big time, and kudos to him, it opened many doors, and for a while, he was everywhere.But then he went down the Mike Myers route, and the biggest films he's done in the last ten years are about a talking panda. I always preferred him in a little Independent movie like Bernie, or as a supporting character (his turns in The Cable Guy and High Fidelity were scenes stealing turns).And let's not forget he played a wannabe 'Rastafarian' in I Still Know What You Did Last Summer.But here, he's really sank to a new low, and his career is now sitting comfortably with Cuba Gooding JRs as having the biggest career nose-dive in history.Dan is one of the most unlikable, selfish, insufferable characters a 'comedy' has ever seen. The man lies, cheats, steals, and ignores his sons needs in order for him to be popular for once, and you what? It's give me some sadistic pleasure when his world came crashing down around him.But what makes it worse is that he has such a nice family, and such a comfortable existence, so what if the rest of the alumni don't invite you for a drink, get over it, stop being bitter, and know your priorities in life.Things only go from bad to worse when Marsden 'enters' into the fray, the writers decide, for some reason, that Dan will do anything, literally anything to be popular and win the day.And then the film turns almost into a psycho obsessive movie, and Dan almost turns almost a Rupert Pupkin style personality change, because Lawless is doing what Dan should be doing, paying a little attention to his son.But don't worry, this films message is 'be a nasty person, be abhorrent towards the ones closest to you, because they are like dogs, their love is unconditional.It's truly one of the most nastiest, vilest, pieces if filth I've ever seen, and I really hope it vanishes without a trace.",negative
The D Train,"Many may not want to admit this, but ""D"" Train happens more often than not. This subject matter of a bromance gone to an awkward level is a welcome addition in a time where fluid sexuality is a pervasive theme within todays hot topics. I understood the film and its purpose, and grant kudos to the filmmakers for what they were going for. The film focuses on life's ups and downs of Dan (Jack Black) as he orchestrates a reunion with an old high school popular guy. To his surprise, the encounter turns fun until one night of drunken partying leads to a ""moment"" neither protagonist is soon to forget. Unfortunately for Dan, his constantly wanting to repress what happened leads him to deal awkwardly with those who surround him back in his small quiet hometown. On other hand, the film perfectly encapsulates the character of Oliver Lawless, a struggling actor who finds an opportunity to feel what its like to be wanted and adored with attention when his true life is less than what his image portrays. The scenarios that are taking place in this film are to be given credit and much consideration for they are truly deep seeded issues dealing with mens interaction with one another, masculinity and society's expectations. Oliver's arrival into town for the class reunion only worsens the situation as Dan becomes a walking time bomb. He's got mixed feeling about Oliver and does not know how to deal with it. So he has sudden outbursts of rage and anger as the film progresses into an abrupt final act for both men. The film succeeds in showing the inner struggles and emotional turmoil many men, Im sure, have endured in similar situations. I feel the filmmaker dealt with the subject matter in a realistic way for these situations tend to be naturally awkward to begin with. To sweep such raw feelings under the carpet can really take its toll if left unattended. I do recommend this film, not for being a comedy, even though some of the awkward moments did elicit a chuckle or two, but because there is depth here and very interesting ideas and themes that the film deals with simultaneously in a very fresh and original way. This may not be the comedy most will be expecting to see, but I suggest you give the film a chance. Sit back, relax, and enjoy the show!",positive
Simmba,"My original review which got more than 300 likes got deleted cos the fellas associated with this lousy film cannot digest opinions. IMDb is flooded with fanboys of lousy actors who cannot respect opinions.I never put spoilers, or abusive or irrelevant stuff.
This proves that IMDb of lately been hijacked by fake reviews.I can still copy paste my review which is saved but this time I jus want to write something different.
As a fan of Ajay Devgan, I am really shocked that he agreed to star in this pathetic film.
The overacting by the lead actor became an enduring torture to sit thru.
The script, direction, acting, editing n cinematography, r all worse than Ed Wood films.Massive narrative sinkholes, outstanding disbelief in the muddled writing and shockingly pathetic over acting. This film is a torture to sit thru n without a doubt the most inept and atrociously awful film ever made.",negative
Simmba,"I was so disappointed watching zero last week. I have very low expectations for this movie, but Im very surprised by this! Theatre was in hoots during some of the scenes!",positive
Dragon Ball Z: Battle of Gods,"OK just to make it clear, the guys who reviewed it and gave it a 9 out of 10, aren't DBZ fans at all.I've loved that manga since early 90's, as a teenager, and loved all OVA (first broly being the best of them all) . I brought in a friend that is a huge fan too, relaxed, closed curtains, watched the movie... and we waited ; we waited for the story to skip the poor jokes and so on. Until I realised it was exactly designed the same way the previous Tarble anime was, poor humour, poor enemy's design, motivation, etc. The realisation is OK, but I really can't believe Akira Toriyama took part into that , and if so, I would be ultimately disappointed. How can people consider that to be a dragon ball movie, when there is only kawai fan service? Bills, is an absolutely empty shell character, the story is for kids. If you're over 10 , you might really be upset about this being called Dragon Ball. Only time we probably enjoyed was the overall 5-10 minutes fighting sequence, and that was really to say that something was still kind of brought back from the old DBZ and updated with today's technical improvements. So to summarize : if you're a real hardcore DBZ fan (meaning you didn't even wasted your time watching GT, as I did) , you'd better skip this movie, even if I know curiosity will prevail, but don't' have huge expectations, this is simply the WORST dragon ball movie I've ever seen. My buddy asked me seriously if that was a dragon ball parody movie or if it was real... Please Toei guys and Toriyama san , if you read that, please never do that again to your real fans. You just dealt a fatal blow to that magic manga that dragon ball is , and I'm not sure I'd go for a next movie if it's so bad. You have been warned guys.",negative
Dragon Ball Z: Battle of Gods,"Finally for all these days it came true, A new Dragon Ball Z Movie came up.I was so happy to hear the news for the first time, guess what? i was the one who requested and added this page to IMDb just to let the world know about the movie more and share its information as IMDb is the best for it.I love the Akira Toriyama's story in this, the battles so intense, loved watching it :D and the way story lines ended, seems as in Future we could see more of Dragon Ball Z, hoping for a new Series just like before and i am hearing rumors that there will be one? i believe there should be one as now we know there is 7 other Universe in it, wow hoping that there will be few more people like Goku who are just as or more powerful than him, Akira PLEASE WE WANT MORE!!!",positive
Samba,"This movie about the trials of Samba, a Senegalese illegal immigrant's life in Paris is from the director and lead actor Omar Sy that brought us The Intouchables, and suffers from revisiting the fish out of water relationships that underpinned that earlier film less convincingly. I just couldn't swallow the attraction that brought Alice, a burned out recruitment executive and Samba together, and most of the other central characters such as Wilson (Tahar Rahim) were superficial or unbelievable. The best aspect was raising the issue of how western societies treat refugees and illegal migrants. But overall it lurched between slapstick and serious without the glue of characters one cared about to hold it together.",negative
Samba,"As some have noted before, it is a light-hearted movie on a serious topic (undocumented immigrants) but always respectful at that.I cannot quite agree with the reviewers that did not see the humor in this movie (I laughed about every three minutes throughout - expect towards the end - and sometimes even cried at the same time). Neither can I understand how people can say that the characters are flat or even ""boring"". Imho, the film succeeds in portraying them in not just black and white; each of them (and there are many!) evolves within the 120 minutes so much so that, in fact, it is not about the immigrants being the ""angels"" and the immigrant officers being the ""devils"" at all. On the contrary, lines are blurred very early on and especially in the end.I find that this is a worth successor of ""Untouchables""; I probably even prefer it. It is a very moving film (similar to the documentary ""l'Escale"") but without trying to be so. Also, the actors are brilliant! (Omar Sy, I think, even manages to mimic a Senegalese accent.)",positive
Astérix: Le domaine des dieux,"I was a big fan of the original ""Asterix"" comic books when I was a kid. Still am, as a matter of fact. So when I came across this French computer animated adaptation of the Asterix comic book ""The Mansion of the Gods"" on Netflix, I was curious to see how well it would be done. I still remember very well the particular Asterix comic book this movie adapted, and I have to say this adaptation is pretty well done. The second half of the movie pretty much stops following what happened in the comic book in order to do its own thing (and to stretch the story to feature length), but the changes to the story do feel straight out of a typical Asterix comic book. The humor (and there's plenty of it) has the exact tone, and happens to be pretty funny. The computer graphics don't quite have the Hollywood polish, but they are colorful and acceptably detailed. The only caution I would deliver to potential viewers is to inform them that they should read some of the original Asterix comics first before watching this movie, since there are some (minor) details that might be confusing for those not familiar with the comics.",negative
Astérix: Le domaine des dieux,It's everything a movie about Asterix should be.The spirit found in Uderzo & Goscinny works breathe true this movie. The subtle humor and those sweet eye winks like the authors always did in their books. The best Asterix animation to this day and trust me i've been a fan for 40 years. A total delight for the family and even for people who don't know Asterix world and the characters it will be easy to get to know them and have a lot of good laughs.I have been really please and surprise by this animation as all movies done about Asterix were not as authentic and enjoyable like this.I definitely wishing they do another one soon!!!,positive
Meet the Blacks,"My first review, and maybe my 3rd or 4th rating. 
I love the most movies and series, so I never rate them if it isn't amazing. But this movie is a waste of time. 
I saw 14 minutes and stopped it. The next day I saw 20 minutes more, just to give lt a chance but it suuuucks! It's so cringy and stupid without being funny. The cast is ok but they can't act in this movie because the script is SO terrible. Later that same day I thought ""watch the movie maybe it's ok"" but now I just wanna sue both netflix, the cast, the producers and the writers. 
Don't watch this crap it's a wate of time and your life.",negative
Meet the Blacks,At this point if you are still trying to break down a parody movie from every angle and inspect it then you are wasting your time. Parody movies are literally designed to not be a good movie. The only thing it's for is to make you laugh. Everyone knows this so why every time a new one is made people expect more? Honestly these type of movies are for people who like to laugh and usually don't care how it turns out. I understand some of you may feel if it's a theatrical release then it should be at least worth the money but it's very hard to please everyone when it comes to music and art and it has always come down to a preference thing. I am giving this a 10 out of 10 because it made me laugh the whole time and that's all these movies are made for. I expected nothing else from it and I got nothing else from it.There was no great story line or amazing actors just good Ole parody humor.,positive
"Dragon Ball Z: Resurrection ""F""","If you are like me (a passionate DBZ fan who grew up diligently tuning in to every episode) then you'll be ashamed with how this latest instalment scars the legacy created during our childhood. There's getting it wrong and then there's getting it horribly incorrect and DBZ have achieved the latter with this time waster, if you asked me to describe it in 3 words they'd be 'rushed, sloppy' I know that's only 2 words but in truth this film doesn't deserve a third word, it also didn't deserve my attention for however long I spent pushing my eyes towards suicide. I can only think that this was directed and funded by people who dislike DBZ, that would describe the plot with unforgivable holes all over the place and the so called action which is dreadful and painful to watch, Goku probably needs to sue DBZ for terrible misrepresentation of his character. Anyone that says this rushed, unchoreographed, pathetic excuse of a film is good would've been paid a big fee to say so, I can honestly say the best part of this film is the credits, retire now DBZ!!!",negative
"Dragon Ball Z: Resurrection ""F""","This is the Dragon Ball Z Movie experience I always wanted. While Battle of Gods was an amazingly fun light-hearted adventure, this is the badass action-packed DBZ that we wanted since the Cell Saga.Goku and Vegeta have now ascended to Gods with Whis as their new master. I absolutely loved the exploration of Goku and Vegeta's character dynamics and development throughout the training scenes, with Whis not only being a physical mentor but a spiritual one as well. Bills provides much of the comedy in his own unique manner as one of the best new DBZ Characters ever. Speaking of new characters, I'm pleasantly surprised by Frieza's new minions, especially Sorbet as he's actually useful throughout the movie and not just fodder like the rest of Frieza's army. The invasion scene was amazing as it put the Z warriors back in the spotlight and gave the movie some much-needed tension. Especially Gohan; not since his fight with Cell has he been this badass!Speaking of badassery, the very definition of the word, Vegeta, finally gets his time to really shine (there are no stupid bingo scenes in this one...) - it is straight up brawls in that over-the-top fashion we all know and love delivered by the Prince of all Saiyans.In the end, the 15th DBZ Film featured the return of the greatest Anime villain of all time: Frieza in a Battle of Gods with the Super Saiyan God Goku. It's just classic!",positive
The Second Mother,"Of course .Everyone knows that if you are rich, you are idiot, miserable ,fat and you smoke joint all day along.But if you are poor you are genius ,and kind .It is something like Mexican tv series cliche.However, it has good shots, and actors are very good.I could be a lot better with fewer cliche .",negative
The Second Mother,"It's not everyday that we get a film like this, not willing to really dive into the political, social issues that pervade everyday life, and the cultural barriers and differences that micro- aggressions really make. The acting in this is superb, especially from Regina Case. It's all very natural and in the vein of real life, to an almost unbearably disturbing extent. The screenplay and directing are superb. None of it is at all showy, but it all builds up to quietly powerful, and deeply emotional, moments and scenes. The characterization is rich and it all really sneaks up on you in terms of its effect. definitely recommended, although it's not for those wanting loud or showy extravaganza.",positive
Piku,"Anything shot with a movie camera cannot be called a film if it is simply loaded with television aesthetics. Hindi film 'Piku' is one good example of an atrociously horrible piece of junk shot on a film camera. This so called 'film' is nothing but a vulgar collection of crude scatological jokes and references about an old man suffering from constipation. It is not only the theme of the film which would afflict the viewers but also the bad performances by its so called 'stars'. Amitabh Bachchan is a complete disaster as an eccentric old man who tries hard to imitate a Bengali man's accent but fails miserably. He is causing irreparable damage to his iconic image by doing roles which do not do any justice to his personality. The Amitabh Bachchan factor is surely missing in this film as nobody would bother to applaud actor Amitabh Bachchan playing an old man's role. To add insult to the injury,there is also icing on the cake in the form of mediocre overacting by Deepika Padukone and Irrfan Khan. This Bollywood disaster has been promoted as a work of art about a father/daughter relationship. However, the truth is that it tries to mix elements from different genres and fails miserably. For this reason, audiences are visually tortured in the name of a drama to watch a flop film which also shows an insipid road movie and a drama about ancient versus modern in the form of the sale of an old house. Lastly, if your staple diet of entertainment revolves around insipid comedy shows shown on Indian television, Piku is the ideal piece of nonsense for you. Those who worship cinema as an integral form of art are advised to stay away from this piece of inane, puerile madness.",negative
Piku,"Just like Bhashkor Banerjee doesn't like liars I wouldn't want to keep my readers in dark for long. I just loved the film. I loved each bit of this film from the core of my heart. It is the best (if there is any other) slice of life, road trip film to have come out of Bollywood in recent history. The film has all the ingredients to be a wonderful cinematic journey and it just doesn't fail. It has the star of the millennium leading from front. Many would also go to the extent of calling him the actor of the millennium as well and I would rather choose to agree than to disagree. It also has one of the best character actors that Bollywood has today. It also has someone by the name of Deepika Padukone who is no way close to the other two when it comes to acting but she is learning and she must get the credit for that. Not to miss out on the fact that she also manages to take your attention on the screen away from none other than Big B himself, courtesy her charm. She plays her part well enough to make the film a joyous journey. And over all this you have Shoojit Sircar, who has now started to show glimpses of brilliance through simplicity, a tag that has been associated with Basuda and Hrishida for long. He seems to have perfected the art of taking difficult subjects and turning them into supremely smooth slice of life films.The film never gets distracted from its central subject which is Bhashkor Banerjee's stomach just like the Banerjee family never gets time to discuss anything else. The film is a joyride for the whole of 2 hours and 5 odd minutes. It makes you laugh out loud for phases lasting from few minutes to tens of minutes, only to slice new layers of sensitivity in the next few. Even though the span of the film is a few days, Sircar so skilfully is able to show us the deeper traits of all the characters that you begin to relate with each one of them. There are hardly any weaknesses in the film, but the strongest of strengths is the realness of the film. There are quite a few slice of life films that Bollywood has been able to create in last few years, none is as natural as this.The film begins with a lot of fast edits, which are required when you have a real Bengali situation with real people trying to make multiple points unintentionally moving towards a chaotic confluence of non-ideas. The film could have easily made use of quite a few cinematography tricks to please you on the road trip, but why would it ever need to con the audience when it has such amazing character waiting to give you a free laugh and a cheerful tear. Instead, he uses Anupam Roy's brilliant voice and composition to blend with the screenplay. There are surely quite a few stereotypes that the film breaks and at the same time there are few it doesn't because some stereotypes just don't go.At 70, Amitabh Bachchan is still at the top of his game. If you have ever been a big Bachchan Saab fan and have not got the best of him lately, this is going to be your dope. His comic timing will put all comedians of today put together to shame. The way he has played the part of an over anxious, ageing and well-meaning Bengali is only something that he could have done and no one else. Needless to say the reason why Irrfan Khan is who he is today is his natural dialogue delivery and he does it again. Every time he delivers a dialogue or even when he communicates in silence, it becomes a treat to watch.As the story of the film moves ahead, the landscape shifts from the crowded Delhi roads to the 'cultured' streets of Calcutta. Each frame shot in the last 20 minutes of the film will rekindle your love for the city of joy and would want to make you go there again, not just for the aesthetics of the frame but because it speaks through the character of its wood and the structure of its soul. I would not want to spoil anything for you, but I can not not mention the scene where the 70 year old Bhashkor Banerjee rides a bicycle and wanders through Calcutta's core with the look of a child. You would want to watch these five minutes again and again.Go watch Piku today, and don't just leave it at the theatres, bring it home through your hearterr.stomach.",positive
Telling Tales,"We know the director and writer of 'Bana Masal Anlatma' since 'Leyla and Mecnun' which was the most popular comedy in Turkey, actually still it is. The man who I am talking about is Burak Aksak. It is widely accepted, everyone who watched Leyla and Mecnun, including me, want to watch a film is produced by Burak Aksak. This is his first movie. Pretty successful but the film has lots of mistakes in it. According to me, whole mistakes are acceptable because the director and the movie reach one's goal that is amusing us. If you do not care details of the film, you would have fun. Nonetheless, I would like to talk about the biggest one.The love between Jilet (Gürkan Uygur) and Neriman (Gökçe Bahadır)... We do not know what happened before everything, also we cannot imagine what happen next.On the other hand, It was so ironic that Cengiz Bozkurt is playing a character who is stingy. This was ironic due to he played similar role in Leyla and Mecnun.In addition, all witticisms are staying away from swearing and bad words. Therefore, we can see creativity of the writer who is Burak Aksak.Finally, If you want to laugh and miss Leyla and Mecnun go to the cinema and watch ""Bana Masal Anlatma"". You would not regret but like I said, do not mind about details.",negative
Telling Tales,"Technically flawless, perfectly natural, and hilariously funny.Writer&director Burak Aksak put an extraordinary performance, similar to his previous works like Leyla ile Mecnun and Ben de Özledim. The story is very natural and warmhearted. The change of people, cities, and life itself is portrayed in a both sentimental and amusing way.Acting, directorial technique, screenplay and music score are on a very high level. The actors credit include both young and talented actors beside very experienced and master actors in Turkish Cinema.As a person whose life mostly is based on dramatic events, this movie made me burst into tears with amazingly funny and extremely emotional scenes. I can definitely recommend to go and see this movie with ease, you won't regret.",positive
Chennai Express,"This Movie is really Boring.. Even though first Half is better and entertaining, movie eventually becomes so irritating after interval. My rating is 1 out of 10. Deepika's acting is good, but so many unwanted drama scenes are inserted in the movie.. which makes it a headache. Story is not that much interesting, and could be completed within 1 Hour and 50 Minutes. But No...!! Rohit Shetty pulled it with boring dialogs and drama scenes. Songs starts when they are undoubtedly NOT REQUIRED. there is a part in movie when there are 2 songs in 15 minutes of interval. Ending fight is too long to tolerate. and finally, movie ends in a DDLJ style, which is the most predictable from the maker of the movie..",negative
Chennai Express,"The movie Chennai Express was shown in our country (Switzerland) only in very few cinemas. Here, nobody really knows the difference between Hindi and Tamil. What then makes this movie so special (if one doesn't get this difference)? 1. The movie is completely hilarious/funny/entertaining and not too subtle in message and intelligence2. It is a romantic movie without being too cheesy or over-the-top3. The performances are beautiful, especially the ones of the main actors: Shah Rukh Khan and Deepika Padukone.4. The songs are simple, earthy, wonderfully poetic AND catchy10/10 for being pure fun",positive
Kick,"This is the worst movie I have seen of Salman Khan. It was intolerably stupid and a pain to watch. I had not expected too much from this Bollywood movie but this one crossed all the limits. I wanted to walk out of the theater in the first ten minutes itself, but somehow sat in for the whole movie. The movie starts with an absurd fighting sequence that is stretched beyond any reason. The movie is too cheesy and Salman Khan looks like a dimwit for even agreeing to act in this movie. No character, no substance and a total waste of time! The whole story revolves around Salman Khan like any of his new movies, and tries hard to project him as a larger than life figure with cheap antics.",negative
Kick,"The premise of KICK, first! On a train journey in Warsaw, a pretty psychiatrist, Shaina-Jacqueline Fernandez, meets Himanshu-Randeep Hooda, a police officer from India, for an arranged match. They share their pasts with each other. Shaina shares the story of her ex-boyfriend Devi Lal Singh-Salman Khan, a guy who lived only for 'Kick'. She talks about his madness and their whirlwind romance, until one day he breaks up with her for a new kick and walks away, never to return. Himanshu tells her about his glorious escapades and that he has finally met his match - an intelligent thief. What they don't know is that their stories have one thing in common - Devil. He returns back into their lives under a new guise of having lost his memory. Behind it all is a deeper mystery and an uncompromising mission...",positive
Kelebekler,"I watched this at the festival when it was presented.
I had plenty of people around me laughing hard for every single sentence (often serious dialogues) but I didn't. I thought to myself may be I am in a bad mood today because this is not funny at all.
When eventually after the projection the lights were turned on and there was the QA session with the director I looked around and I got the answer to my question: pretty much all the audience was Turkish.
I guess it's true what they say about Turkish and Indian films, they are really good for nationals but fail to make it internationally because they are not understood by other cultures.
If you think I'm harsh ask yourself if you would laugh to sentences like e.g.:
mom killed herselfa suicidal man left a note: sometime I feel good sometime I feel badIf you do I guess you have a Turkish sense of humor and this movie is indeed for you.There were 4 times where I think I smirked but the overall ""have to laugh for everything"" approach spoiled those moments too.",negative
Kelebekler,"This is a gem of a comedy, daring and creative, with many layers of profoundness. It surprises the audience with twists that are both hilarious and moving, keeping people interested and amused by unexpected shifts in the narrative. Highly recommended.",positive
