movie,user_review,sentiment
Gunday,"The movie was probably aimed at being on of those a masala flicks with bromance, romance, song sequences, tragic background and what not. But half an hour into the movie and it all went for a toss due to a very very weak script. The on screen appearances of the actors was good but it wasn't really backed by any actual acting.The dialogues were over cheesy and ludicrous in all aspects. Probably Priyanka Chopra was the only watchable element of the movie (or may be I am being biased).Frankly an hour into the movie and i really felt like leaving (I don't know why i didn't). Trust me guys, its one of those movies which is meant to be forgotten and if you haven't watched it and are planning to, then forget the time and money that you are going to waste on this and just save yourself from the agony that might scar you.The only way this movie could be watchable is with a group of friends who are making fun of everything possible whilst the movie plays.",negative
Gunday,"The movie was probably aimed at being on of those a masala flicks with bromance, romance, song sequences, tragic background and what not. But half an hour into the movie and it all went for a toss due to a very very weak script. The on screen appearances of the actors was good but it wasn't really backed by any actual acting.The dialogues were over cheesy and ludicrous in all aspects. Probably Priyanka Chopra was the only watchable element of the movie (or may be I am being biased).Frankly an hour into the movie and i really felt like leaving (I don't know why i didn't). Trust me guys, its one of those movies which is meant to be forgotten and if you haven't watched it and are planning to, then forget the time and money that you are going to waste on this and just save yourself from the agony that might scar you.The only way this movie could be watchable is with a group of friends who are making fun of everything possible whilst the movie plays.",positive
Aruvi,"The film is overly dramatic, gross at times, and awful! The movie sends a message that living with HIV is equivalent to death sentence. HIV is a manageable chronic disease and it is not the end of the world.The director does not have his facts straight about HIV. HIV does not progress to AIDS (which is now called stage 3 instead of AIDS) for 5-10 years after the person is first infected. So, how come the lead character experiences weight loss and AIDS related symptoms in such a short span of time?Also modern day HIV medications do not cause hair loss as a side effect and hair loss is generally not a symptom of HIV. The weight loss accompanied with it would have made sense 15 years ago when HIV medications were not technically advanced. It is highly misleading to portray HIV as a ""death sentence"" while the reality is far from it. This movie will scare any sexually active person into thinking that HIV could kill them.",negative
Aruvi,"ARUVI A lifetime experience. A stirring poetry of comfort and conflict . Movie carefully but consistently travels between the montage and narrative movie patterns complimented by a strong non-linear screenplay. Movie heads to a climax of profound human connectedness but with a profound agony.A Must watch.Aruvi will leave a deep impact on its viewers. It may leave an impression, or nostalgia or a scar based on what kinda of a person you are. But this movie is not going to go way without making a mark in everyone's mind. Gift from a new kid in the block(Arun), to remind the world, TAMIL cinema is much ahead of ""so called"" progressive cinema in the spectrum of international film fraternity.",positive
Veere Di Wedding,"The cinematography looks great and the ladies look beautiful but apart from that the story, direction, acting, characters, etc is total garbage. A lot of brand placements in a single movie. Makes it less like a movie and more like a feature length commercial break consisting of various brand's advertisement. 
Pure garbage.",negative
Veere Di Wedding,"The director made this movie by copying straight from Hollywood movie 
and director should make realistic movie adding little Indian culture in the movie 
and apart from that there is no story line and screenplay is poor
never watch with family watch this movie with friends if you have no job and life is bored",positive
Organize Isler: Sazan Sarmali,Don't waste your time With This movie. I don't think I've seen a worse movie,negative
Organize Isler: Sazan Sarmali,"This movie is 10/10 because it had a brightening and optimistic comedy side to it. Since we were getting used to all the ""cheesy"" and ""bad quality"" sarcasms for so long in the Turkish film industry.. I have not been into a quality comedy movie in so long, I had to leave the theatre one time. Looking at it from this perspective; the movie was very very good. The script was well-written, each character was distinctive and the visuals were great. It showed a different side of Istanbul. The first movie was filmed in 2005 which sounds surprising, however, the movie was still original. The jokes were original and the movie synthesized other issues aswell, such as dad-daughter relationships which made us laugh but think at the same time. Kivanc Tatlitug was very successful with his acting. Well-done, Yilmaz Erdogan, you did not let us down once again! This is the quality we have been missing for so long.",positive
Marighella,"Achievement Unlock - Worst Film Ever Made.Historically, the movie is as accurate as ""Lord Of The Rings"" or ""Harry Potter"". It didn't deviated from the truth, it went so far in the opposite direction that now we need a new word for ""fiction"".When the movie finally ends, and you realize that you are still alive, it raises some interesting questions: Who approved all of this? Were they high? There will ever be a movie as bad as this one? And finally, but most important... Can I donate money somewhere so that Mr. Moura could have a few movie directing lessons?It's just sad.I wish I could give less than one star.",negative
Marighella,"As I'm writing this short review I see that it has more than 40k votes already, most of them giving 1 star for this master piece. And the movie hasn't even been released in Brazil!!This just shows how good this movie is! Recent far-right political movements in Brazil can't tolerate the truth about their own history of oppression, torture and murder against those who fought against their coward coup on the 60's.Marighella is a must see. And that for many reasons: it's a great movie per si! It's original, dense, poetic, emotional. It completely destroys the current fake narrative of a ""revolution"" by the army at that time, inviting people to call back all that political mess by its real name: a bloody dictatorship.",positive
Truman,"Winner of five Goya Awards (the Spanish equivalent of the Oscars), this bittersweet comedy/drama about two men and a dog screened during the recent Spanish Film Festival earlier in the year. It was one of the more popular films in the festival and now it gets a cinema release. This amusing and deeply affecting film deals with universal themes of friendship, mortality, coming to terms with death, and it is sure to appeal to audiences. Julian (played by Argentinian actor Ricardo Darin, from Wild Tales, etc) is an Argentinian actor who has relocated to Madrid where he performs regularly on stage and television. He has been diagnosed with cancer, and after undergoing chemotherapy for a year he has decided to stop the treatment. He is resigned to his fate and sets about setting his affairs in order. Most importantly though he is trying to find someone to care for his beloved pet bull mastiff Truman, and has approached neighbours and strangers. His childhood friend Tomas (played by Spanish actor Javier Camera, from Living Is Easy With Eyes Closed, etc) relocated to Montreal but arrives in Madrid for a surprise visit. he hopes to change Julian's mind and convince him to go back to treatment. Tomas is sensible and restrained whereas Julian is more volatile and emotional in nature. Over the course of the next four days the two men reconnect as they wander the streets of Madrid, talking about their lives, loves, regrets and the future. There is also a side trip to Amsterdam where Julian briefly visits his son, whom he hasn't told about his decision. Truman is largely a two hander as it follows the two friends, although there are a few secondary characters with whom they briefly interact, including Julian's concerned and embittered sister Paula (Dolores Fonzi). The film has been directed by Cesc Gay (A Gun In Each Hand, etc), who handles the material in understated and sympathetic fashion. A droll vein of humour permeates the material. Gay, who co-scripted the film with Tomas Aragay, avoids becoming too sentimental, although the ending is effectively moving. The pacing is leisurely and gives audiences plenty of time to identify with Julian and Tomas. Camera and Darin are two of the most popular stars in their respective countries and they develop an easy going rapport here that seems natural. Gay's warm, honest and humorous script gives the two actors plenty to sink their teeth into and they reveal different layers to their characters. Darin is reunited with Gay, who directed him in A Gun In Each Hand, and he delivers a soulful and subtle performance here. Camera's low key and sympathetic performance here as the stoic Tomas offers a nice contrast. And the dog who plays the titular Truman is also superb; with its sad eyes and hangdog expression it has a warm and humorous presence. Gay and his cinematographer Andreu Rebes (A Gun In Each Hand, etc) make the most of the scenic Madrid locations, which add to the film's winning flavour. Truman is a winning, low key and moving variation on the familiar buddy comedy sub genre.",negative
Truman,"I went to the movies without expectation and in the end, that movie moved me like no other before. I don't know why, can't explain. A must see movie.",positive
Mulk,"It's not about targetting a certain religion.What should people understand is the fact that it's streeses more on ""how to be a better human'.A film like Mulk is something that was needed in the present era.Powerful performances from Taapsee Pannu and Rishi Kapoor,and not to forget Ashutosh Rana(deserves a special mention) takes the film to a whole new level.It's really sad to see that when a film like Mulk,having some real good content,is created,some people try to give 1/10 even without seeing the film,just for the sake of giving it some religious and political colour.Give this one a try.I bet you won't be disappointed at all.",negative
Mulk,"I created an IMDB account only to write this review. An absolutely fantastic film, with a message that could not be more relevant to the times that we live in, is being deliberately given low ratings just so that people don't watch it. That in itself is reason enough to go to the theatres and give it a go.
Just to add, even by cinematic standards, this is a great movie. Sure there are some flaws here and there, however the message that the movie tries to convey, outshines every single one of them.
Go watch this movie. Take your children with you. Get educated together!!",positive
The Bride of Humpty Sharma,"Humpty Sharma ki Dulhania, Shashank Khaitan's film, is an attempt to relive the magic of Dilwale Dulhania Le Jayenge, but definitely in its own way. DDLJ was one of the major blockbusters that Bollywood industry has seen and it gave a new attitude to the youngsters. Humpty Sharma ki Dulhania may not be the DDLJ of this decade, but yes, it is a movie in a true filmi style and it would bring smile to your face for sure. It does not ride high as far as logic is concerned. The movie definitely has some warm and emotional moments. The story is definitely predictable - girl meets the boy, both fall in love in spite of girl's engaged status, and then the pursuit for marriage by taking efforts to get the approval of family. The movie sticks to its core purpose – entertainment in filmy style, romance, comedy  This movie is for that segment of audience who just wants to watch movie for sheer entertainment and can't tolerate rona-dhona.Attitudes of the lead protagonists Rakesh 'Humpty' Sharma and Kavya Pratap Singh (Alia Bhatt) are shown initially itself in almost parallel frames, one being a carefree 'cool' Delhi guy, who flirts, always ready with witty one-liners and the later one a feisty Ambala girl. Humpty has friends Shonty (Gaurav Pandey) and Poplu (Sahil Vaid) who are always there for him. Humpty is shown to share great friendly relationship with his father (Kenny Desai). Humpty is a hard-core DDLJ movie fan, who still weeps towards the end of the movie. Kavya wears her attitude through the tattoo 'Pataka' on back side of her neck. According to her - ""Main to paida hi hot hui thi"". She is part of a rich family who is engaged to a NRI. She negotiates with her father Pratap Singh (Ashutosh Rana) to get her designer Lahanga worth 5 Lakhs. The logic is she did not get a chance to choose the guy, so at least she should get the right to choose her lehanga. Also, her friend Gurpreet of Delhi has bought a Lehanga of 2.5 Lakhs, so she should go for a lehanga of at least double the price. Kavya makes all these scenes very very enjoyable with her innocence. When Pratap Singh sweetly says no to her lehanga demand, she informs the family that she is going to Delhi (her uncle stays there), would earn and buy herself designer Lehanga and return after attending her friend Gurpreet's (Guncha Narula) marriage. Kavya meets Humpty in Delhi in a hilarious situation. Let me not reveal the same. Humpty and Kavya hit off instantly. They do fight, enjoy parties, competes over guzzling beer. Banter between the two is fun, natural, lovable. Both move ahead without any serious ties. They collectively help Gurpreet get out of a messy situation. And then the moment comes, when Kavya has to come back to Ambala. Shashank Khaitan has not redone Raj-Simran here, when Humpty and Kavya bump into bed soon after they feel for each other. Both of them try to move on lives in their respective cities without each other, but unable to do so. Humpty comes to Ambala along with Shonty and Paplu. Yes, a series of physical assault happens once family learns of Humpty's love for Kavya, but the tone of the violence is mellowed down. Humpty manages to get some time from Pratap Singh to prove him that he is the right choice for Kavya, better than the NRI Angad Bedi (Sidharth Shukla). Humpty's challenges increase when Angad does the entry into the scene as Mr. Perfect.How is Angad as a guy? We know that Humpty and Kavya would unite at the end, but how? The treatment to the plot is done in a very light-hearted manner. How does Pratap Singh yield? How does Humpty win Kavya's family's hearts?Cast is just superb. Ashutosh Rana as Kavya's father is very good. What a wonderful actor he is. He pours his intensity as well as sense of humour into the character. Varun Dhawan has done complete justice to his character. Alia is also wonderful. Her face has the right combination of innocence, chirpiness, traditional, bindass attitude. She makes Kavya so much lovable. Sidharth as Angad Bedi has great screen presence. I just wish, Sidharth's role could have been a bit longer and his vanishing from the last frames could have been given different treatment. Both Sahil Vaid and Gaurav Pandey as Humpty's friends and Kenny Desai as Humpty's father are all adorable, excellent performances from them. Rest of the cast are also good. Music could have been better. The song 'Samjhawan' composed by Toshi- Sharib and sung by Shreya-Arijit is very good.",negative
The Bride of Humpty Sharma,I just created an account now in IMDb just to write a review about this crap that I watched few hours ago. I cannot believe people are rating up to 3 stars out of 5 and 6.1 rating!!! I just wish there was zero or negative in the vote!If you are a big DDLJ-SRK fan please stay away! I think these people have lost their mind and they think people who watch movies are stupid and mean enough to like an awful story like this. Have this director ever watched DDLJ??? I personally feel that this is perfectly crafted to mock and insult the lovely performance of SRK and Kajol in DDLJ!!! Boy I wish they would never watch this pathetic movie. I have no idea why Karan Johar would agree upon something like this. The way modern Indian culture depicted in this movie is so condemnable. Please don't watch this movie guys or you will want to slap the director and the actors for choosing this script. 'Normal Human beings' will definitely hate this movie. May be they should try showing this movie to Zombies so that they could eat these peoples brains and just kill them right away!,positive
Jai Ho,"Another year, another aam admi focused movie (in 2013 it was Singh Saab). It is difficult to talk about a Salman movie because lately he has been pretty much formulaic. All his movies are essentially Salaman playing himself along with improbable action, and stupid comedy- the audience though has been lapping it up, prompting a whole generation of solid actors go the Sallu way.Salman plays Jai, essentially a do go-oder, a mathematical genius who can multiply up-to 3*3*3*3, (after that he needs help), an ex army-man with a heart of gold who likes to give bad guys an earful before ending their thankless existence. In today's times, think Somnath Bharti on steroids. Like a good old cowboy he strides around dishing punishments, cracking skulls, breaking bones and occasionally killing anyone who does not adhere to his definition of good, but reserves exceptional ferocity to goons who lays eyes on his family. Jai's eureka is to start a people's movement based on the concept of paying it forward when you do a good deed. But then Salman Khan is anything but aam, and there is very little of a people's movement in Jai Ho. It is a one man mission after all. Jai Ho.Jai takes quite a lot of damage it seems- stabbed, shot, bloodied, beaten black and blue, but then in a matter of seconds he proves that he is Salman Khan after all, when he tears off his shirt, and along with it disappears a knife that was apparently plunged deep in his back. The ludicrity reaches a whole new level when Sunil Shetty rolls in on a tank as Salman's wingman. Towards the end, all that Salman doesn't do is to don the chief minister's cap on his head. But that right belongs to another aam aadmi leader, right?The dialogs are straight off a b grade TV serial, and the music jarring. Tabu and Danny lend a touch of class to an otherwise special appearance filled proceedings. Either the khans were flush with funds, or appearing in a Sallu movie is a major draw- anyone and everyone of Bollywood, including out of work actors such as Aditya Pancholi, Mohnish Bahl, Nauheed Cyrusi, Vatsal Seth, Ashmit Patel, Varun Badola, Yash Tonk appear in bit roles. Daisy Shah may be a Rani Mukherjee look alike but is the inconsequential sallu heroine. Even though she is in the pink of health (pun intended), and puts and dances as well as any, with zero screen presence, and screechy acting skills, we may have seen the last of her. Nukkad's Khopdi features here too, probably playing Khopdi- the drunk. Talk about stereotypes .Can one person make a difference? The original plot is based on Mimi Ledger's excellent 2000 flick, Pay it Forward. Released on the eve of Republic Day, Jai Ho had the potential to be inspiring, pity though in the hands of a myopic director, it descends into a standard mas-ala movie with song, dance, cheap comedy and action.",negative
Jai Ho,"""Jai Ho"" is a Remake of Telugu Film STALIN .. Before this Salman has done successful Remakes as Wanted, Ready And Bodyguard which were exceptional Blockbusters in Bollywood.. Jai Ho is a complete Bonus Bonanza for Salman Fans because till now only the Fans witnessed a Heroic and ""A Larger than Life"" Image of their superstar but ""Jai HO"" is an amalgamation of a great Story with - Drama, Comedy , Action and moreover, A Noble Message, ""If you'd like to Thank someone don't just say thanks, instead Help 3 People and ask those 3 people to Help more 3 People... Genuinely when u'll come out of Theatres after Watching this Movie this message would have been created an Impact in your Minds.. Not only Salman is seen as a Action Hero but also as a Sensible Person who Helps People suffering in Pain.. Sometimes he'll make you Emotional through his touching performance .. The Story revolves around Jai (Salman)an ex Army officer who believes in honest living and not giving in to injustice. Helping those in trouble eventually lands Jai and his family in trouble when he takes on the might of a powerful Minister (Danny Denzongpa). While on one hand, Jai is engrossed in fighting the evil force, on the other, he conceives a novel idea that could have the potential to stir a revolution – help three people and ask them to help three people in return.How that simple idea changes everything for Jai is what the rest of the film is about. The film is a family entertainer which gives us hope for a better future. For those who have a lot of love for Bollywood and cinema in their bosom, should not miss out on this one. The film opens and closes with a moral – ""Thank you mat kahiye instead teen logo ki madad ki jiye aap"". Let's hope this film initiates a ""Thank You Chain"" and creates a history!",positive
Found a Treasure Called Love,"This movie is one of the worst and most boring movies. They are so many songs which don't add anything to the narrative. This movie director Soraj Barjatya used to make hit movies in 1980s and 1990s is still living there and his craft has only gone worse as time has gone. This review contains spoilers , This movie is a story of a prince played by Salman who is having trouble in maintaining relationships with his family members. Due to a crooked CEO played by Armaan Kohli who always makes schemes to create division among the two brothers , young brother played by Neil Nitin Mukesh. Salman also has problems with his sister(Swara Bhaskar) and this takes toll on his relationship with his finacee (Sonam Kapoor). There is a plot to kill the prince , and how prince look alike Prem(Salman Khan) helps in saving the prince and unite the family forms the rest of the movie. The music is bad and lyrics are the worst ever in Bollywood. Waste of 2 hours 30 minutes of your life if u watch this movie.",negative
Found a Treasure Called Love,"I almost didn't watch this movie due to the repetitive negative reviews here on IMDb. Usually I find reviews here fairly spot-on. But in this case I am convinced we are living in a generation of viewers who have been raised on so much schlock, sex, violence, blood and foul language that they wouldn't recognize a prime movie if it whacked them with a hammer. Either that or we have a set of the most bogus witch-hunt reviews ever. I could count the number of films I would give 10 stars and still have some toes left. This film has everything-- terrific cinematography, good acting (yes, a little hokey in places: intentionally so), a script that if one has a heart at all should bring tears to the eyes repeatedly, humorous moments, fun moments, bad decisions, sacrifice, redemption, hundreds of supporting actors, the most incredibly huge set I have ever seen in any film (they built an entire palace!) -- as well as the full gamut of drama mixed with comedy, music and dance.Many others have discussed the merits of the movie itself; they have done well enough that I don't have to re-hash. What I will focus on is the incredible number of negative reviews present here. We notice a large number of the reviews are similar or identical in writing style. That stands out very clearly-- which is highly suspect. Secondly, a large number of those reviews claim to be written from differing cities in India, yet are all in perfect, pristine English. ""Most boring movie I've ever seen."" We see this phrase repeatedly, in almost identical words. There are too many people giving this 7+ stars and even 10 stars (unusual to see on IMDb) to believe the legitimacy of the number of 1-star ""worst movie ever"" reviews. Such paradox is simply difficult to accept as valid. All I know is I'm in the U.S., I and my sister watched the movie together, and we both loved it. I can be very critical of films and for sure I have seen some real stinkers in my day-- but this movie definitely is not one of them. This has song, dance, a delightful story... and touches the heart more than once. Have your hanky ready. Please, feel free to consider the negative reviews as suspect (at the very least)-- and give this film a try. The best and most valid review is your own.",positive
Hasee Toh Phasee,Though i get what style this film was going for but the director lost sight of the theme. Though I get the rules he was trying to break...he wasn't consistently breaking them. Also the whole manic pixie dream character was so irritating and poorly directed. She had no real depth to her character and every time she bit her lip to display her quirkyness or whatever I straight up wanted to punch her in the face. I can't believe how annoying her character was and straight up not believable but a caricature. This seems like a big budget film so frikin do better.,negative
Hasee Toh Phasee,"Before I get on with the review, let me tell you I'm not a hardcore Parineeti fan. Just like I'm not Kareena's fan even though Jab We Met is in my top 5 list. I went in to watch Hasee to Phasee casually without any expectations, and I was pleasantly surprised. I found the movie to be superb! From a critics point of view, this movie has nothing new to offer. In fact, you can complain about many things. But this is one movie, where I beg to differ with the critics. Even though I have seen such movies plenty of times, I couldn't help myself from loving Parineeti's character. And needless to say, nobody but Parineeti could have brought the character to life.Aggressive, Submissive and Whacky! Parineeti's character Meeta has so many shades, you couldn't tell what she'd do next. The only thing I didn't like was : hero falling head over heals for a girl he met just a week back. Maybe they could have given more time for their relation to mature. But that doesn't stop me from LOVING each and every bit of the movie. Like the sequence where the heroine casually asks her sister's fiancé to marry her. Or, the ""locked in the room"" sequence where Parineeti gives an excellent performance.I couldn't give much credit to Adah Sharma for acting. Having said that, she is also extremely gorgeous. I'd definitely like to see her in more movies. Chemistry between the lead actors is quite sparkling, and I was quite satisfied with how the things turned out.I'll be heading to the theater soon to watch this movie again. This movie is definitely going to be in my Top 10 list.",positive
Thani Oruvan,"A well enacted thriller with a racy screen play portrays the war between the good and the bad (evil). Jayam Ravi's brother Director M.Raja has given so many hits but most of them would be remakes of success films in Telugu. This time he has took quite time to pen his story and screenplay after his last venture Velayudham starting Vijay which has worked quite well even though the basic concept is the same cat and mouse game. Corruption, Corporate mafia, underworld, Pharmaceutical Company's illegal research, Goons, Strict and straight forward IAS, IPS officers working with anti corruption motto, realistic fight with corporate Dons, A Solo Hero with a vision and a supportive lead lady some of the keywords that can describe this movie's plot. The ultimate show stopper of the movie was the performance of the antagonist played by none other than the yester year's charming hero Aravind Samy. He plays Siddharth Abimanyu a suave middle aged notorious scientist and has lifted the role to a different level with his charisma in a sophisticated set up. His comeback as a good hearted priest didn't work out in Kadal but sure this negative role will be a break through character in his career. Mithran (essayed by Jayam ravi ) is the best cop ever who shadows his aim case and moves exactly with his supporting team of friends. Mahima (played by the beautiful dusky Nayantara) who is head over heels with Mithran supports him with her skills. The overall love sequences seemed sensible and mature didn't bore us with instant dream sequences except the one and only song which was bearable. Other than these leads we have Nasser, Thambi Rammaiah (don't know how many movies he will play the same innocent character with the same tone), Vamsi Krishna, Ganesh Venkat Ram, Jay Prakash, Mugdha Godse (of the Hindi movie Fashion fame). On the technical bit like cinematography, editing, BGM, Arts was in place and gave what was needed for a script like this. Except a bit on editing would have made it look perfect. At times it would make you feel and compare portions with Kakha kakha and similar cop movie series, plus Ramana, Nimirndhu nil, E, Thupakki etc Verdict: A good thriller with an over shadowed antagonist which is the current trend where villain takes over easily.",negative
Thani Oruvan,"The movie title itself gave me goose bumps. A thriller is expected after all the promotions. But a thriller with a true meaning and less illogicalstuffs is Thani oruvan. The twist in the beginning scene itself will make you understand what you will watch for the next 2 hours. More than Ravi his brother deserves the applause for scripting something original and keeping the audience thrilled till the end. That's something very rare. But he managed to do that in this flick. But the next main person who should be saluted,awarded,appreciated,loved,and of course all the other synonyms is Aravind Swamy. Can a villain be so loved by everyone?. I think that has happened now. Performance to a next level. Ravi has done a commendable job in first choosing such a script which has more importance to the villain than the hero. And of course at the end everyone will appreciate the only performance which stands out that is Sidharth Abimanyu. An enjoyable ride. I am sure all will love it...",positive
Table No. 21,"Worst movie I've ever seen and I watched jiu jitsu, absolutely waste of time.",negative
Table No. 21,"Excellent Movie!!! i would rate among the top 3 Bollywood movies of 2013!! Does not have a star cast but hits the bulls eye, gives out its message at the end!! The torture and suspense keeps u glued, not even a minute is boring!!! Story, Acting, Direction, locations, Everything is perfect Excellent Movie!!! i would rate among the top 3 Bollywood movies of 2013!! Does not have a star cast but hits the bulls eye, gives out its message at the end!! The torture and suspense keeps u glued, not even a minute is boring!!! Story, Acting, Direction, locations, Everything is perfect. A must watch if you are looking for a non- masala, realistic and logical movie with a good message at the end!!",positive
Jolly LLB,"'Jolly LLB' Directed by Subhash Kapoor, is An Honest & Well-Intensioned Film! It has a worthy, inspiring story to tell & bravura performances working to its advantage. This Is Good Cinema!'Jolly LLB' Synopsis: A small-time advocate goes head-to-head with a high-profile advocate, when the former re-opens a controversial case. 'Jolly LLB' works because the Screenplay is strong & progressive. The narrative is funny, inspiring & honest. The final act, stands out. Its wonderfully penned & executed. Subhash Kapoor has directed the film with utmost honesty & sincerity. He handles the comedic as well the dramatic portions like a pro. Cinematography is perfect. Editing is sharp. Music by Krsna is good.Performance-Wise: Arshad Warsi is competent. A consistently great actor like Boman Irani is flawless, yet again. Saurabh Shukla is on a roll. After his stupendous performance in 'Barfi', Shukla emerges a scene-stealer in 'Jolly LLB'. His portions are marvelous & his performance is among the reasons why those portions work. Amrita Rao is fine. Mohan Kapoor & Harsh Chhaya are efficient. Sanjay Mishra, Brijendra Kala & Mohan Agashe shine in cameos. On the whole, 'Jolly LLB' is a worthy watch.",negative
Jolly LLB,"I saw this in theatre first day last show. I really liked Jolly LLB n I found it very entertaining and absorbing. In its satiric way, the movie is full of rich characters and plausible situations even if sometimes you can spot the cliché around the corner. Sometimes satire works as a magnifying glass to expose and better criticize something. Arshad unquestionably steals the movie with another over-the-top performance as the lawyer willing to risk everything. Superb performances by all. Special mention has to go to Boman n Saurabh Shukla. If u like court/lawyer movie, give this one a chance. This movie is an expose of the corruption, politics, and general crookedness of the legal profession. The movie does a good job of portraying both the human and systemic flaws of the legal system. Moreover, the movie balances between comedy n drama. Was highly anticipating a sequel. But lost all the zest once I read that Arshad is not part of the sequel. That is y I felt the need to write a review of this good movie even if it's very late. The only drawback was the romance angle n songs. But nonetheless, an awesome film.",positive
Pek Yakinda,"actually this movie really disappointed me because i wasn't expecting worst but now i can easily say for cem yilmaz he has to stop making a movie and he has to focus on doing a stand-up. he is not a good actor or director, basically he can not do couple of different job like you can not be a doctor, lawyer or police at the same time! if you can not handle it then stop doing it. DO NOT BE MONEY HUNGRY. just came from istanbul to new york and i couldn't stop my self to writing a review for this movie. i wish it's was better then what i saw but it s not.i watched this movie because of cast thats all i can say hopefully all crew and cast they will read this review and stop working with him but end of the day they have to earn money as well this is not an art anymore this is about money.",negative
Pek Yakinda,"Let me start by saying this movie is pretty darn good. Good acting, amazing cast, and the best of all are those tiny details that make you chuckle. This movie is by no means is just a run off the mill cheap comedy or a stand-up show.Watch it and pay attention to details.. You will at least like it if not truly enjoy it. Especially if you grew up in Turkey and know the ""Yesilcam"" culture. I loved all the references made those movies we all watched and loved as kids. Some of the reviews I read on this site was really unfortunate. I couldn't help but notice most of the bad reviews was also written in not so good English. Not trying to be mean or anything but please; just stop!!! (Not ""Green Pine"" like some idiot said. Seriously??? Do you call Hollywood ""Kutsal Odun""?) What's with you people? Anyway, bottom line is; I really enjoyed this movie and would recommend everyone to watch it. Keep up the good work Cem :)",positive
Rosewater,"This film is a disaster. The narrative is scrambled....sometimes schmaltzy, sometimes lost, sometimes both. Note to writers and director: humans don't talk like this. Characters are all either one- dimensional or no-dimensional. Camera-work...seriously? Every 5 minutes there's a shot out of focus, and another that focuses on something completely irrelevant. It's a real shame, because there's a wonderful story to be told here, but not by this cartoonish treatment. In the real world, people don't walk around with either a halo or a black cloud over them---in this 'video' they do. May as well have them actually wear black and white hats, does the filmmaker really think his audience is this stupid? (hey, maybe he's right). If submitted by a high school film student, this is a solid B-. Don't waste your money, wait for NetFlix then avoid it.",negative
Rosewater,"John Stewart does an outstanding job skillfully portraying an incredible journey by a western journalist caught in the Iranian post-election revolt. a must-see thriller. The acting is captivating, and the sets are truly realistic as they filmed in the middle east. Definitely a work that will not be forgotten. This movie is particularly relevant with the current prosecution of journalists in Ukraine and the middle east. The audience is thrown into the riot environment with the amazing work of the directors. Jon Stewart does a great job. The actor playing Maziar is truly captivating. It is great to see an original film that captures some of the problems of our generation. Will look forward to Stewart's future works.",positive
